ortholog group	Spesies#sequence_id
OG35393	Branig#BniB030839_PA, Braole#Bol027878, Brarap#BraA03001325, Rapsat#Rsa1.0_01896.1_g00004.1
OG35394	Branig#BniB044206_PA, Braole#Bol006246, Rapsat#Rsa1.0_01306.1_g00006.1, Schpar#Tp6g17820, Sisiri#SI_scaffold650_76
OG35400	Branig#BniB009288_PA, Braole#Bol017891, Brarap#BraA01000559, Rapsat#Rsa1.0_00017.1_g00108.1
OG35405	Branig#BniB037471_PA, Braole#Bol009358, Rapsat#Rsa1.0_00107.1_g00044.1, Sisiri#SI_scaffold930_92
OG35409	Branig#BniB012395_PA, Braole#Bol027339, Brarap#BraA04003676, Rapsat#Rsa1.0_00639.1_g00016.1, Sisiri#SI_scaffold2191_46
OG35410	Branig#BniB020270_PA, Braole#Bol037873, Brarap#BraA04002643, Rapsat#Rsa1.0_00111.1_g00061.1
OG35415	Branig#BniB048206_PA, Braole#Bol008566, Brarap#BraA08004513, Rapsat#Rsa1.0_00006.1_g00020.1
OG35419	Branig#BniB028275_PA, Braole#Bol020325, Brarap#BraA03002007, Rapsat#Rsa1.0_00574.1_g00009.1_TE
OG35420	Branig#BniB028276_PA, Braole#Bol020326, Brarap#BraA03002008, Rapsat#Rsa1.0_07732.1_g00001.1_partial
OG35425	Branig#BniB005264_PA, Braole#Bol005891, Brarap#BraA05003662, Rapsat#Rsa1.0_04653.1_g00001.1
OG35430	Branig#BniB000552_PA, Braole#Bol024275, Brarap#BraA03005984, Rapsat#Rsa1.0_00200.1_g00007.1
OG35431	Branig#BniB013152_PA, Braole#Bol028503, Rapsat#Rsa1.0_00706.1_g00010.1, Schpar#Tp7g20370, Sisiri#SI_scaffold101_71, Thlarv#Ta19128
OG35439	Branig#BniB033160_PA, Braole#Bol019743, Brarap#BraA08000915, Rapsat#Rsa1.0_00373.1_g00019.1, Sisiri#SI_scaffold843_33
OG35448	Braole#Bol031988, Brarap#BraA05001946, Rapsat#Rsa1.0_04911.1_g00001.1, Sisiri#SI_scaffold999_33
OG35463	Branig#BniB036697_PA, Brarap#BraA06006321, Eutsal#Thhalv10025344m, Rapsat#Rsa1.0_00758.1_g00004.1, Schpar#Tp7g37230, Sisiri#SI_scaffold2073_160, Thlarv#Ta00374
OG35480	Aralyr#AL5G16790.t1, Aratha#AT3G27425.1, Camsat#Csa06g008510.1, Capgra#Cagra.1264s0001.1, Caprub#Carubv10018472m, Rapsat#Rsa1.0_00372.1_g00004.1, Thlarv#Ta10000
OG35481	Aralyr#AL3G13300.t1, Caprub#Carubv10006064m, Rapsat#Rsa1.0_00008.1_g00075.1, Sisiri#SI_scaffold1597_227
OG35489	Branig#BniB006637_PA, Braole#Bol033057, Brarap#BraA02002861, Rapsat#Rsa1.0_00028.1_g00025.1
OG35494	Branig#BniB028937_PA, Braole#Bol014787, Brarap#BraA05001704, Eutsal#Thhalv10004402m, Rapsat#Rsa1.0_00881.1_g00001.1, Schpar#Tp2g13220, Sisiri#SI_scaffold2652_22, Thlarv#Ta06571
OG35496	Branig#BniB002528_PA, Braole#Bol033755, Brarap#BraA06003571, Rapsat#Rsa1.0_00092.1_g00036.1
OG35516	Eutsal#Thhalv10026272m, Schpar#Tp7g34900, Sisiri#SI_scaffold1321_214, Thlarv#Ta00143
OG35517	Aralyr#AL3G52470.t1, Capgra#Cagra.0808s0003.1, Caprub#Carubv10014708m, Eutsal#Thhalv10022825m, Thlarv#Ta27074
OG35527	Branig#BniB032256_PA, Braole#Bol030638, Brarap#BraA03002926, Rapsat#Rsa1.0_11027.1_g00002.1
OG35529	Araalp#KFK36633.1, Branig#BniB016929_PA, Braole#Bol025232, Brarap#BraA04002837, Capgra#Cagra.3304s0003.1, Caprub#Carubv10023716m, Rapsat#Rsa1.0_00318.1_g00022.1, Sisiri#SI_scaffold68_17, Thlarv#Ta14584
OG35539	Branig#BniB010538_PA, Brarap#BraA07002836, Eutsal#Thhalv10018545m, Rapsat#Rsa1.0_00139.1_g00001.1, Schpar#Tp5g27050, Sisiri#SI_scaffold242_16, Thlarv#Ta13682
OG35544	Branig#BniB034593_PA, Braole#Bol015536, Brarap#BraA02001170, Rapsat#Rsa1.0_00860.1_g00012.1
OG35554	Aratha#AT4G08730.1, Capgra#Cagra.11786s0001.1, Caprub#Carubv10002653m, Carhir#CARHR259720.1
OG35565	Branig#BniB000350_PA, Braole#Bol017064, Brarap#BraA03005215, Schpar#Tp2g24180, Sisiri#SI_scaffold1547_115
OG35605	Branig#BniB004366_PA, Braole#Bol027219, Brarap#BraA05001831, Rapsat#Rsa1.0_00999.1_g00011.1, Schpar#Tp2g29670, Sisiri#SI_scaffold2426_209
OG35606	Braole#Bol019242, Eutsal#Thhalv10005560m, Rapsat#Rsa1.0_00176.1_g00008.1, Thlarv#Ta02435
OG35610	Branig#BniB002975_PA, Braole#Bol026164, Brarap#BraA07003045, Rapsat#Rsa1.0_00104.1_g00053.1
OG35615	Branig#BniB002419_PA, Braole#Bol033813, Brarap#BraA06003400, Rapsat#Rsa1.0_00237.1_g00019.1
OG35616	Branig#BniB009322_PA, Braole#Bol013575, Brarap#BraA01000467, Rapsat#Rsa1.0_00127.1_g00032.1
OG35621	Branig#BniB005257_PA, Braole#Bol005900, Brarap#BraA05003653, Rapsat#Rsa1.0_00784.1_g00006.1
OG35622	Branig#BniB041236_PA, Braole#Bol010936, Brarap#BraA03003544, Rapsat#Rsa1.0_00179.1_g00054.1
OG35630	Branig#BniB018343_PA, Braole#Bol038059, Brarap#BraA06002368, Schpar#Tp1g12970, Sisiri#SI_scaffold1096_9
OG35633	Braole#Bol024951, Brarap#BraA08004709, Rapsat#Rsa1.0_01143.1_g00009.1, Sisiri#SI_scaffold1011_7
OG35636	Branig#BniB003808_PA, Braole#Bol019853, Brarap#BraA08001170, Eutsal#Thhalv10012577m, Rapsat#Rsa1.0_00047.1_g00037.1, Schpar#Tp6g27440, Sisiri#SI_scaffold843_167, Thlarv#Ta04452
OG35644	Branig#BniB017877_PA, Carhir#CARHR144960.1, Leaala#LA_scaffold928_6, Sisiri#SI_scaffold2467_53
OG35647	Branig#BniB000345_PA, Braole#Bol017057, Brarap#BraA03005233, Rapsat#Rsa1.0_00576.1_g00017.1
OG35649	Branig#BniB009242_PA, Braole#Bol013550, Brarap#BraA01000491, Rapsat#Rsa1.0_00017.1_g00160.1
OG35652	Branig#BniB000013_PA, Braole#Bol043063, Brarap#BraA06005439, Rapsat#Rsa1.0_00294.1_g00018.1
OG35663	Branig#BniB014113_PA, Braole#Bol023253, Brarap#BraA02002357, Rapsat#Rsa1.0_01070.1_g00001.1
OG35664	Branig#BniB018218_PA, Braole#Bol012030, Brarap#BraA05000941, Rapsat#Rsa1.0_02767.1_g00003.1
OG35679	Aetara#AA_C192171_5, Branig#BniB007867_PA, Brarap#BraA05003877, Eutsal#Thhalv10022271m, Rapsat#Rsa1.0_00213.1_g00013.1_TE
OG35688	Branig#BniB000469_PA, Brarap#BraA06005189, Rapsat#Rsa1.0_00251.1_g00043.1, Schpar#Tp2g21140, Sisiri#SI_scaffold688_29
OG35689	Branig#BniB006719_PA, Braole#Bol012756, Brarap#BraA02002957, Rapsat#Rsa1.0_02666.1_g00001.1
OG35712	Branig#BniB048054_PA, Braole#Bol008550, Brarap#BraA08004502, Rapsat#Rsa1.0_00006.1_g00004.1
OG35716	Branig#BniB032595_PA, Braole#Bol039201, Brarap#BraA06003737, Rapsat#Rsa1.0_02480.1_g00002.1
OG35719	Branig#BniB008933_PA, Braole#Bol011206, Brarap#BraA05003217, Rapsat#Rsa1.0_01245.1_g00003.1, Sisiri#SI_scaffold744_132
OG35720	Branig#BniB034880_PA, Braole#Bol034746, Brarap#BraA01002422, Rapsat#Rsa1.0_00203.1_g00023.1
OG35728	Branig#BniB000254_PA, Braole#Bol004993, Brarap#BraA03005553, Rapsat#Rsa1.0_00786.1_g00011.1
OG35729	Branig#BniB030094_PA, Braole#Bol024991, Brarap#BraA03004359, Rapsat#Rsa1.0_00644.1_g00010.1
OG35733	Branig#BniB028284_PA, Braole#Bol020339, Brarap#BraA03002014, Rapsat#Rsa1.0_04390.1_g00002.1
OG35737	Branig#BniB027679_PA, Braole#Bol025667, Brarap#BraA03002754, Eutsal#Thhalv10029087m, Thlarv#Ta19684
OG35746	Branig#BniB021387_PA, Braole#Bol033409, Brarap#BraA08002119, Rapsat#Rsa1.0_00272.1_g00009.1
OG35747	Branig#BniB035680_PA, Braole#Bol043230, Brarap#BraA05000360, Rapsat#Rsa1.0_00759.1_g00005.1
OG35751	Branig#BniB036609_PA, Braole#Bol018671, Brarap#BraA06002916, Rapsat#Rsa1.0_02768.1_g00003.1
OG35767	Branig#BniB043000_PA, Braole#Bol040677, Brarap#BraA10001743, Rapsat#Rsa1.0_00425.1_g00025.1
OG35771	Branig#BniB025233_PA, Braole#Bol042889, Brarap#BraA06005601, Rapsat#Rsa1.0_01696.1_g00016.1, Sisiri#SI_scaffold27_119
OG35772	Branig#BniB027085_PA, Braole#Bol031164, Brarap#BraA02002503, Eutsal#Thhalv10004240m, Rapsat#Rsa1.0_00848.1_g00007.1, Schpar#Tp2g16580
OG35778	Branig#BniB017857_PA, Braole#Bol004665, Brarap#BraA06005875, Rapsat#Rsa1.0_00724.1_g00001.1
OG35782	Branig#BniB037125_PA, Braole#Bol016189, Brarap#BraA07002743, Rapsat#Rsa1.0_00699.1_g00010.1
OG35783	Branig#BniB046425_PA, Braole#Bol034993, Brarap#BraA05002509, Rapsat#Rsa1.0_00586.1_g00011.1
OG35796	Branig#BniB037192_PA, Braole#Bol023922, Brarap#BraA07002631, Rapsat#Rsa1.0_00170.1_g00026.1, Schpar#Tp5g24670, Sisiri#SI_scaffold1315_31
OG35801	Branig#BniB017892_PA, Braole#Bol007216, Brarap#BraA06005779, Rapsat#Rsa1.0_01360.1_g00011.1, Sisiri#SI_scaffold2467_11
OG35805	Branig#BniB041637_PA, Braole#Bol028840, Brarap#BraA01000074, Rapsat#Rsa1.0_01670.1_g00001.1
OG35813	Branig#BniB009002_PA, Braole#Bol018985, Brarap#BraA02001996, Eutsal#Thhalv10019245m, Rapsat#Rsa1.0_01637.1_g00005.1, Thlarv#Ta06728
OG35814	Branig#BniB010314_PA, Braole#Bol027518, Brarap#BraA07003312, Rapsat#Rsa1.0_00920.1_g00002.1
OG35821	Branig#BniB018223_PA, Braole#Bol012023, Brarap#BraA05000948, Rapsat#Rsa1.0_01026.1_g00015.1
OG35822	Branig#BniB020894_PA, Braole#Bol026558, Brarap#BraA03004376, Rapsat#Rsa1.0_00751.1_g00005.1
OG35825	Branig#BniB045587_PA, Brarap#BraA09004903, Eutsal#Thhalv10005697m, Rapsat#Rsa1.0_00782.1_g00003.1, Schpar#Tp2g27270, Sisiri#SI_scaffold1910_204, Thlarv#Ta02122
OG35829	Branig#BniB046222_PA, Braole#Bol032373, Brarap#BraA09001837, Rapsat#Rsa1.0_00045.1_g00035.1
OG35845	Branig#BniB014496_PA, Brarap#BraA07002898, Rapsat#Rsa1.0_05505.1_g00003.1, Sisiri#SI_scaffold242_118
OG35848	Branig#BniB032873_PA, Braole#Bol029442, Brarap#BraA03002297, Rapsat#Rsa1.0_05669.1_g00003.1_TE
OG35852	Branig#BniB014953_PA, Braole#Bol045557, Brarap#BraA09002680, Rapsat#Rsa1.0_01606.1_g00008.1
OG35853	Braole#Bol004974, Brarap#BraA04000248, Rapsat#Rsa1.0_00645.1_g00002.1, Sisiri#SI_scaffold2478_61
OG35855	Aralyr#AL5G41140.t1, Aratha#AT3G59260.1, Capgra#Cagra.0216s0031.1, Caprub#Carubv10019471m, Eutsal#Thhalv10006431m
OG35880	Branig#BniB036026_PA, Braole#Bol013728, Brarap#BraA01000318, Eutsal#Thhalv10024384m, Rapsat#Rsa1.0_00094.1_g00017.1, Schpar#Tp7g33010, Sisiri#SI_scaffold1321_33, Thlarv#Ta04605
OG35881	Branig#BniB047867_PA, Braole#Bol034620, Brarap#BraA08003470, Rapsat#Rsa1.0_06641.1_g00001.1
OG35891	Branig#BniB007885_PA, Brarap#BraA05003833, Rapsat#Rsa1.0_00409.1_g00021.1, Sisiri#SI_scaffold1518_4
OG35892	Branig#BniB007936_PA, Brarap#BraA05003823, Eutsal#Thhalv10022097m, Rapsat#Rsa1.0_00409.1_g00028.1, Sisiri#SI_scaffold30_4
OG35897	Branig#BniB048898_PA, Braole#Bol029579, Brarap#BraA03002450, Rapsat#Rsa1.0_00710.1_g00012.1
OG35905	Branig#BniB003894_PA, Braole#Bol033344, Brarap#BraA04002360, Rapsat#Rsa1.0_01254.1_g00004.1, Sisiri#SI_scaffold154_38
OG35906	Branig#BniB010840_PA, Braole#Bol006708, Brarap#BraA08005032, Rapsat#Rsa1.0_01618.1_g00005.1
OG35912	Branig#BniB035229_PA, Braole#Bol034726, Brarap#BraA01002447, Rapsat#Rsa1.0_00203.1_g00004.1_TE
OG35913	Branig#BniB036298_PA, Braole#Bol023018, Brarap#BraA03003762, Rapsat#Rsa1.0_00545.1_g00005.1_TE
OG35916	Branig#BniB048450_PA, Braole#Bol027771, Brarap#BraA05001958, Eutsal#Thhalv10017402m, Rapsat#Rsa1.0_00929.1_g00006.1, Schpar#Tp4g08900, Sisiri#SI_scaffold188_3, Thlarv#Ta25830
OG35919	Branig#BniB000429_PA, Braole#Bol022345, Brarap#BraA06005107, Rapsat#Rsa1.0_00182.1_g00018.1
OG35924	Branig#BniB026769_PA, Braole#Bol028061, Brarap#BraA03001523, Rapsat#Rsa1.0_04267.1_g00002.1
OG35929	Branig#BniB000253_PA, Braole#Bol004994, Brarap#BraA03005554, Rapsat#Rsa1.0_00786.1_g00012.1
OG35930	Branig#BniB030093_PA, Braole#Bol024992, Brarap#BraA03004364, Rapsat#Rsa1.0_00644.1_g00009.1
OG35933	Branig#BniB026638_PA, Brarap#BraA05004189, Rapsat#Rsa1.0_01285.1_g00001.1, Sisiri#SI_scaffold1597_241
OG35938	Branig#BniB033356_PA, Braole#Bol019774, Brarap#BraA08000970, Rapsat#Rsa1.0_08958.1_g00001.1_partial
OG35940	Branig#BniB033903_PA, Braole#Bol036992, Brarap#BraA03001805, Rapsat#Rsa1.0_02422.1_g00001.1
OG35944	Branig#BniB028857_PA, Braole#Bol022811, Brarap#BraA02002268, Rapsat#Rsa1.0_00189.1_g00005.1, Schpar#Tp2g10860, Sisiri#SI_scaffold1009_17
OG35956	Araalp#KFK26915.1, Branig#BniB006219_PA, Braole#Bol012148, Brarap#BraA04001198, Rapsat#Rsa1.0_04632.1_g00002.1, Sisiri#SI_scaffold522_7
OG35958	Branig#BniB024606_PA, Braole#Bol032268, Brarap#BraSca000700, Rapsat#Rsa1.0_00568.1_g00012.1
OG35962	Branig#BniB035529_PA, Braole#Bol017350, Brarap#BraA07002223, Rapsat#Rsa1.0_00291.1_g00010.1
OG35963	Branig#BniB037015_PA, Braole#Bol023920, Brarap#BraA07002632, Rapsat#Rsa1.0_00170.1_g00025.1, Sisiri#SI_scaffold1315_30
OG35967	Branig#BniB038229_PA, Brarap#BraA09003118, Rapsat#Rsa1.0_02350.1_g00001.1, Sisiri#SI_scaffold1142_34
OG35968	Branig#BniB048307_PA, Braole#Bol008725, Brarap#BraA08004721, Rapsat#Rsa1.0_02179.1_g00001.1
OG35973	Branig#BniB015760_PA, Braole#Bol021124, Brarap#BraA08003886, Rapsat#Rsa1.0_00392.1_g00011.1
OG35974	Branig#BniB018726_PA, Braole#Bol019651, Brarap#BraA01000905, Rapsat#Rsa1.0_03304.1_g00004.1
OG35976	Branig#BniB005579_PA, Braole#Bol038739, Brarap#BraA07000043, Rapsat#Rsa1.0_00321.1_g00005.1
OG35991	Branig#BniB000148_PA, Braole#Bol037080, Brarap#BraA03005787, Rapsat#Rsa1.0_00119.1_g00062.1, Schpar#Tp7g16070, Sisiri#SI_scaffold1515_23
OG35995	Branig#BniB032977_PA, Braole#Bol013684, Brarap#BraA01000368, Rapsat#Rsa1.0_00048.1_g00042.1
OG35996	Branig#BniB047882_PA, Braole#Bol034674, Brarap#BraA08003513, Rapsat#Rsa1.0_01296.1_g00003.1
OG35999	Aetara#AA_scaffold2599_1, Branig#BniB028675_PA, Braole#Bol014887, Brarap#BraA05001466, Rapsat#Rsa1.0_00152.1_g00042.1
OG36002	Eutsal#Thhalv10000952m, Schpar#Tp2g12270, Sisiri#SI_scaffold1540_36, Thlarv#Ta14157
OG36005	Branig#BniB000893_PA, Braole#Bol037137, Brarap#BraA03005730, Rapsat#Rsa1.0_00524.1_g00020.1
OG36020	Araalp#KFK40146.1, Aralyr#AL2G18550.t1, Aratha#AT1G57906.1, Carhir#CARHR107940.1
OG36030	Branig#BniB035694_PA, Braole#Bol012100, Brarap#BraA09004098, Rapsat#Rsa1.0_15639.1_g00001.1
OG36033	Branig#BniB000515_PA, Braole#Bol042044, Brarap#BraA03006007, Rapsat#Rsa1.0_01793.1_g00005.1
OG36037	Branig#BniB037113_PA, Braole#Bol016168, Brarap#BraA07002758, Rapsat#Rsa1.0_01451.1_g00007.1, Sisiri#SI_scaffold427_32
OG36038	Branig#BniB046415_PA, Braole#Bol034972, Brarap#BraA05002535, Rapsat#Rsa1.0_00586.1_g00003.1
OG36044	Branig#BniB034932_PA, Braole#Bol005916, Brarap#BraA01002551, Rapsat#Rsa1.0_00307.1_g00019.1
OG36046	Branig#BniB036351_PA, Braole#Bol035566, Brarap#BraA03003690, Rapsat#Rsa1.0_00642.1_g00016.1
OG36056	Branig#BniB036279_PA, Capgra#Cagra.7365s0001.1, Rapsat#Rsa1.0_01867.1_g00007.1_TE, Sisiri#SI_scaffold720_5
OG36063	Branig#BniB016812_PA, Braole#Bol025394, Brarap#BraA04003031, Rapsat#Rsa1.0_04134.1_g00005.1
OG36065	Branig#BniB041979_PA, Braole#Bol006903, Brarap#BraA05005075, Rapsat#Rsa1.0_00183.1_g00018.1
OG36067	Branig#BniB005003_PA, Braole#Bol005148, Brarap#BraA04003115, Rapsat#Rsa1.0_02937.1_g00007.1
OG36078	Branig#BniB002407_PA, Braole#Bol033784, Brarap#BraA06003487, Rapsat#Rsa1.0_00237.1_g00036.1
OG36079	Branig#BniB009298_PA, Braole#Bol017872, Brarap#BraA01000536, Rapsat#Rsa1.0_00017.1_g00125.1
OG36086	Branig#BniB023483_PA, Braole#Bol024508, Brarap#BraA02000204, Rapsat#Rsa1.0_01654.1_g00002.1, Schpar#Tp6g36380
OG36096	Branig#BniB001072_PA, Braole#Bol011534, Brarap#BraA08005688, Rapsat#Rsa1.0_00329.1_g00030.1
OG36097	Branig#BniB035791_PA, Braole#Bol018295, Brarap#BraA09000217, Rapsat#Rsa1.0_00165.1_g00005.1
OG36098	Branig#BniB011660_PA, Braole#Bol041005, Brarap#BraA10001348, Rapsat#Rsa1.0_03172.1_g00003.1, Sisiri#SI_scaffold2746_57
OG36112	Branig#BniB023689_PA, Braole#Bol024509, Brarap#BraA02000206, Rapsat#Rsa1.0_01654.1_g00004.1
OG36115	Aralyr#AL6G35020.t1, Aratha#AT5G23740.1, Capgra#Cagra.0086s0032.1, Caprub#Carubv10002158m
OG36121	Branig#BniB015631_PA, Braole#Bol007032, Brarap#BraA08004880, Rapsat#Rsa1.0_01397.1_g00004.1
OG36122	Branig#BniB041518_PA, Braole#Bol020660, Brarap#BraA06001776, Rapsat#Rsa1.0_00067.1_g00065.1
OG36129	Branig#BniB041719_PA, Braole#Bol039220, Brarap#BraA02001918, Rapsat#Rsa1.0_00167.1_g00014.1
OG36130	Branig#BniB045301_PA, Braole#Bol027602, Brarap#BraA07003235, Rapsat#Rsa1.0_01036.1_g00007.1
OG36140	Branig#BniB005335_PA, Braole#Bol040348, Brarap#BraA04000792, Rapsat#Rsa1.0_00402.1_g00022.1_TE
OG36141	Branig#BniB049371_PA, Braole#Bol033446, Brarap#BraA08002306, Eutsal#Thhalv10026478m, Rapsat#Rsa1.0_06382.1_g00001.1, Schpar#Tp_un0225_001, Sisiri#SI_C203911_1, Thlarv#Ta23566
OG36142	Araalp#KFK39696.1, Aralyr#AL3G39590.t1, Branig#BniB019201_PA, Braole#Bol013926, Brarap#BraA06000537, Capgra#Cagra.0026s0004.1, Caprub#Carubv10015313m, Carhir#CARHR100320.1, Rapsat#Rsa1.0_02442.1_g00004.1, Schpar#Tp3g22000, Thlarv#Ta25621
OG36145	Branig#BniB034888_PA, Braole#Bol034724, Brarap#BraA01002448, Rapsat#Rsa1.0_00203.1_g00003.1
OG36147	Branig#BniB036320_PA, Braole#Bol023019, Brarap#BraA03003761, Rapsat#Rsa1.0_00545.1_g00004.1
OG36149	Branig#BniB015242_PA, Braole#Bol007021, Brarap#BraA08004893, Rapsat#Rsa1.0_00034.1_g00040.1
OG36159	Branig#BniB031557_PA, Braole#Bol010410, Brarap#BraA06002539, Rapsat#Rsa1.0_00018.1_g00030.1
OG36164	Branig#BniB034273_PA, Braole#Bol041241, Brarap#BraA06002995, Sisiri#SI_scaffold1384_71
OG36174	Branig#BniB047385_PA, Brarap#BraA09002781, Eutsal#Thhalv10010733m, Rapsat#Rsa1.0_00921.1_g00001.1, Schpar#Tp5g11390, Sisiri#SI_scaffold3064_3, Thlarv#Ta04116
OG36180	Branig#BniB007025_PA, Brarap#BraA04000304, Eutsal#Thhalv10006263m, Rapsat#Rsa1.0_01667.1_g00004.1, Schpar#Tp5g04720, Thlarv#Ta03162
OG36186	Branig#BniB013729_PA, Braole#Bol021672, Brarap#BraA04003317, Rapsat#Rsa1.0_00910.1_g00009.1
OG36198	Branig#BniB038244_PA, Brarap#BraA09003093, Rapsat#Rsa1.0_02939.1_g00001.1, Schpar#Tp1g21790, Sisiri#SI_scaffold1142_3
OG36208	Branig#BniB008224_PA, Braole#Bol029048, Brarap#BraA01000274, Rapsat#Rsa1.0_01634.1_g00010.1
OG36209	Branig#BniB015823_PA, Braole#Bol029942, Brarap#BraA08004047, Rapsat#Rsa1.0_00451.1_g00021.1
OG36215	Branig#BniB013894_PA, Braole#Bol043462, Brarap#BraA08001716, Rapsat#Rsa1.0_00224.1_g00007.1
OG36218	Branig#BniB047987_PA, Braole#Bol005282, Brarap#BraA08004639, Rapsat#Rsa1.0_00114.1_g00003.1
OG36219	Eutsal#Thhalv10009976m, Schpar#Tp1g23490, Sisiri#SI_scaffold465_100, Thlarv#Ta12162
OG36223	Branig#BniB011501_PA, Braole#Bol031343, Brarap#BraA09000538, Rapsat#Rsa1.0_41418.1_g00001.1_partial
OG36224	Branig#BniB044604_PA, Braole#Bol029089, Brarap#BraA08005382, Rapsat#Rsa1.0_05134.1_g00004.1
OG36228	Aetara#AA_scaffold1757_3, Aralyr#AL3G23580.t1, Brarap#BraA05003596, Capgra#Cagra.0430s0027.1, Caprub#Carubv10014683m, Carhir#CARHR086530.1, Eutsal#Thhalv10021457m, Rapsat#Rsa1.0_00080.1_g00010.1, Schpar#Tp3g10200
OG36230	Branig#BniB026087_PA, Braole#Bol039041, Brarap#BraA06003978, Rapsat#Rsa1.0_00879.1_g00006.1
OG36231	Branig#BniB049204_PA, Braole#Bol013344, Brarap#BraA08003853, Schpar#Tp1g40970
OG36234	Branig#BniB034956_PA, Braole#Bol015821, Brarap#BraA01002615, Eutsal#Thhalv10021351m, Rapsat#Rsa1.0_02706.1_g00002.1, Schpar#Tp3g11780, Sisiri#SI_scaffold2431_70
OG36240	Branig#BniB046642_PA, Braole#Bol027935, Brarap#BraA03001383, Rapsat#Rsa1.0_01301.1_g00004.1
OG36247	Branig#BniB038944_PA, Braole#Bol038750, Brarap#BraA07000039, Rapsat#Rsa1.0_00321.1_g00010.1
OG36252	Camsat#Csa11g015120.1, Capgra#Cagra.1225s0036.1, Caprub#Carubv10007721m, Eutsal#Thhalv10025292m
OG36254	Branig#BniB015429_PA, Braole#Bol029101, Brarap#BraA08005373, Rapsat#Rsa1.0_01747.1_g00003.1
OG36256	Branig#BniB030837_PA, Braole#Bol027884, Brarap#BraA03001330, Rapsat#Rsa1.0_01896.1_g00011.1
OG36259	Branig#BniB000174_PA, Braole#Bol037142, Brarap#BraA03005725, Rapsat#Rsa1.0_00524.1_g00015.1
OG36271	Aralyr#AL5G42710.t1, Aratha#AT3G60450.2, Camsat#Csa07g004620.1, Capgra#Cagra.3527s0009.1, Caprub#Carubv10019466m
OG3627	Branig#BniB012010_PA, Braole#Bol017839, Eutsal#Thhalv10009823m, Rapsat#Rsa1.0_00741.1_g00010.1
OG36281	Aralyr#AL3G51950.t1, Aratha#AT2G18590.1, Camsat#Csa15g079280.1, Capgra#Cagra.1511s0007.1, Caprub#Carubv10016457m, Leaala#LA_scaffold1294_13
OG36287	Branig#BniB000550_PA, Braole#Bol042029, Brarap#BraA03005989, Rapsat#Rsa1.0_00200.1_g00014.1
OG36288	Branig#BniB013150_PA, Braole#Bol028506, Brarap#BraA01001251, Rapsat#Rsa1.0_00706.1_g00013.1
OG36291	Araalp#KFK32204.1, Aralyr#AL6G47650.t1, Branig#BniB026250_PA, Braole#Bol012081, Brarap#BraA09004075, Carhir#CARHR253490.1, Eutsal#Thhalv10028632m, Rapsat#Rsa1.0_00317.1_g00012.1, Schpar#Tp6g04830, Sisiri#SI_scaffold469_18, Thlarv#Ta21195
OG36294	Branig#BniB015530_PA, Braole#Bol029284, Brarap#BraA08005155, Rapsat#Rsa1.0_00153.1_g00041.1
OG36295	Branig#BniB043211_PA, Braole#Bol038258, Brarap#BraA06002177, Rapsat#Rsa1.0_00734.1_g00012.1
OG36298	Branig#BniB019155_PA, Braole#Bol031506, Brarap#BraA09000720, Rapsat#Rsa1.0_19581.1_g00001.1_partial
OG36300	Aralyr#AL1G26480.t1, Camsat#Csa17g019960.1, Capgra#Cagra.3501s0045.1, Caprub#Carubv10010461m
OG36308	Branig#BniB007233_PA, Braole#Bol014447, Brarap#BraA04000032, Rapsat#Rsa1.0_00031.1_g00035.1, Schpar#Tp5g00470, Sisiri#SI_scaffold2315_257, Thlarv#Ta09069
OG36322	Branig#BniB028786_PA, Braole#Bol043520, Brarap#BraA08001785, Rapsat#Rsa1.0_00224.1_g00040.1
OG36343	Branig#BniB035874_PA, Braole#Bol006529, Brarap#BraA09000344, Rapsat#Rsa1.0_00404.1_g00018.1
OG36344	Braole#Bol023424, Brarap#BraA08005595, Rapsat#Rsa1.0_00157.1_g00038.1, Sisiri#SI_scaffold1845_1
OG36352	Branig#BniB002236_PA, Braole#Bol042279, Brarap#BraA03006291, Rapsat#Rsa1.0_02057.1_g00006.1, Sisiri#SI_scaffold2159_218
OG36355	Branig#BniB018931_PA, Braole#Bol022755, Brarap#BraA07000084, Eutsal#Thhalv10002046m, Rapsat#Rsa1.0_00660.1_g00016.1, Thlarv#Ta20199
OG36359	Branig#BniB012869_PA, Braole#Bol024893, Brarap#BraA06001508, Eutsal#Thhalv10010968m, Rapsat#Rsa1.0_02550.1_g00006.1
OG36362	Araalp#KFK34133.1, Aralyr#AL5G26800.t1, Aratha#AT3G47560.2, Capgra#Cagra.19694s0004.1, Caprub#Carubv10017865m, Carhir#CARHR156190.1
OG36368	Branig#BniB028795_PA, Braole#Bol043536, Brarap#BraA08001812, Rapsat#Rsa1.0_00016.1_g00024.1, Sisiri#SI_scaffold789_8
OG36369	Branig#BniB013687_PA, Braole#Bol021711, Brarap#BraA04003354, Rapsat#Rsa1.0_05398.1_g00001.1
OG36375	Branig#BniB012790_PA, Braole#Bol020103, Brarap#BraA02000875, Rapsat#Rsa1.0_02488.1_g00008.1
OG36381	Branig#BniB010043_PA, Braole#Bol036688, Brarap#BraA06002693, Eutsal#Thhalv10006873m, Rapsat#Rsa1.0_00093.1_g00026.1, Schpar#Tp1g09570, Sisiri#SI_scaffold1384_273, Thlarv#Ta09534
